client_id,age,job,marital,education,credit_default,mortgage
3544,3544,38,services,married,high_school,True,True
3545,3545,35,admin_,single,high_school,True,True
3546,3546,32,technician,single,professional_course,True,True
3547,3547,25,services,divorced,basic_4y,True,True
3548,3548,56,technician,married,professional_course,True,True
3549,3549,41,unemployed,married,basic_9y,False,True
3550,3550,39,admin_,married,university_degree,True,True
3551,3551,40,services,divorced,high_school,True,True
3552,3552,48,management,married,university_degree,True,True
3553,3553,53,blue-collar,married,basic_9y,False,True
3554,3554,38,admin_,single,basic_9y,True,True
3555,3555,42,technician,divorced,professional_course,False,True
3556,3556,37,blue-collar,married,high_school,True,True
3557,3557,26,admin_,single,high_school,True,True
3558,3558,50,management,married,high_school,False,True
3559,3559,50,management,married,university_degree,False,True
3560,3560,46,services,married,basic_4y,False,True
3562,3562,53,technician,married,high_school,True,True
3563,3563,57,management,divorced,university_degree,True,True
3564,3564,29,blue-collar,single,high_school,True,True
3565,3565,35,admin_,married,university_degree,True,True
3566,3566,44,management,single,university_degree,False,True
3567,3567,46,admin_,married,high_school,True,True
3569,3569,41,admin_,single,university_degree,False,True
3570,3570,31,blue-collar,married,basic_6y,False,False
3571,3571,27,admin_,single,high_school,True,True
3572,3572,47,blue-collar,married,basic_6y,False,True
3573,3573,43,admin_,divorced,high_school,True,True
3574,3574,56,blue-collar,married,basic_4y,False,True
3575,3575,51,blue-collar,married,basic_9y,False,True
3576,3576,45,technician,married,university_degree,True,True
3577,3577,35,admin_,single,basic_4y,False,True
3578,3578,59,retired,divorced,basic_4y,True,True
3579,3579,38,self-employed,single,university_degree,True,True
3580,3580,41,technician,single,professional_course,True,True
3581,3581,29,blue-collar,single,basic_6y,True,True
3582,3582,50,housemaid,divorced,basic_4y,False,True
3583,3583,35,admin_,married,university_degree,True,True
3584,3584,25,housemaid,single,basic_9y,True,True
3585,3585,44,management,married,university_degree,True,True
3586,3586,28,services,single,high_school,True,True
3587,3587,45,admin_,divorced,university_degree,True,True
3588,3588,39,admin_,married,high_school,True,True
3589,3589,28,admin_,single,university_degree,True,True
3590,3590,42,admin_,single,university_degree,True,True
3591,3591,59,blue-collar,married,basic_4y,True,True
3592,3592,49,blue-collar,married,basic_4y,False,True
3593,3593,24,student,single,high_school,True,False
3595,3595,34,admin_,married,university_degree,True,True
3596,3596,39,blue-collar,married,high_school,True,True
3597,3597,41,admin_,married,high_school,True,True
3598,3598,48,technician,married,professional_course,False,True
3599,3599,39,blue-collar,married,basic_4y,True,True
3600,3600,41,blue-collar,married,basic_4y,False,True
3601,3601,48,admin_,divorced,basic_9y,True,True
3602,3602,52,management,divorced,university_degree,True,True
3603,3603,35,technician,married,professional_course,True,True
3604,3604,56,blue-collar,single,basic_6y,True,True
3606,3606,60,entrepreneur,married,basic_4y,True,True
3607,3607,34,technician,married,professional_course,True,True
3608,3608,26,blue-collar,single,basic_9y,True,True
3609,3609,39,blue-collar,married,basic_4y,False,False
3610,3610,29,housemaid,single,high_school,True,True
3611,3611,38,technician,married,professional_course,True,True
3612,3612,35,housemaid,married,basic_4y,True,True
3613,3613,32,blue-collar,married,basic_9y,True,True
3614,3614,47,blue-collar,married,high_school,False,True
3615,3615,50,blue-collar,single,basic_9y,False,True
3616,3616,24,services,married,high_school,True,True
3617,3617,53,blue-collar,married,basic_9y,True,True
3618,3618,34,blue-collar,married,basic_9y,True,True
3619,3619,57,retired,married,high_school,False,True
3621,3621,52,technician,married,professional_course,True,True
3622,3622,40,admin_,married,university_degree,True,True
3623,3623,28,management,married,high_school,False,True
3624,3624,30,blue-collar,single,basic_4y,False,False
3625,3625,37,technician,single,university_degree,True,True
3626,3626,45,technician,divorced,professional_course,True,True
3627,3627,26,blue-collar,single,high_school,False,True
3628,3628,40,entrepreneur,married,university_degree,True,True
3629,3629,44,blue-collar,divorced,basic_4y,False,True
3630,3630,56,blue-collar,married,basic_9y,False,True
3631,3631,57,management,divorced,university_degree,True,True
3632,3632,33,services,married,high_school,True,True
3633,3633,35,admin_,divorced,university_degree,True,True
3634,3634,52,management,married,professional_course,True,True
3635,3635,48,technician,single,high_school,True,True
3636,3636,44,technician,single,university_degree,True,True
3637,3637,52,blue-collar,married,basic_9y,True,True
3639,3639,43,blue-collar,married,basic_4y,False,True
3640,3640,39,admin_,married,high_school,True,True
3641,3641,46,services,married,high_school,False,True
3642,3642,50,blue-collar,married,basic_9y,True,True
3643,3643,37,admin_,married,university_degree,False,True
3644,3644,29,entrepreneur,married,basic_6y,True,True
3645,3645,40,technician,married,professional_course,False,True
3646,3646,31,blue-collar,married,basic_4y,False,True
3647,3647,36,services,married,high_school,False,True
3648,3648,25,blue-collar,single,basic_4y,True,True
3649,3649,33,blue-collar,single,basic_9y,False,True
3650,3650,32,admin_,married,university_degree,True,True
3652,3652,52,self-employed,single,basic_4y,False,True
3653,3653,30,entrepreneur,married,high_school,True,True
3654,3654,28,admin_,single,high_school,True,True
3655,3655,42,blue-collar,married,basic_6y,False,True
3656,3656,41,management,married,university_degree,True,True
3657,3657,35,services,married,high_school,False,True
3658,3658,59,blue-collar,married,basic_4y,False,True
3659,3659,34,blue-collar,married,basic_4y,True,True
3660,3660,42,management,married,university_degree,True,True
3661,3661,49,admin_,divorced,high_school,True,True
3662,3662,39,management,married,university_degree,True,True
3663,3663,24,services,married,high_school,True,True
3664,3664,53,unemployed,married,basic_4y,False,True
3665,3665,29,admin_,single,university_degree,True,True
3666,3666,26,blue-collar,single,high_school,True,True
3667,3667,53,blue-collar,divorced,basic_4y,False,True
3668,3668,35,admin_,married,high_school,True,True
3669,3669,32,services,married,high_school,True,True
3670,3670,37,management,married,university_degree,True,False
3671,3671,36,entrepreneur,married,university_degree,True,True
3672,3672,32,blue-collar,married,basic_9y,False,True
3673,3673,33,admin_,married,university_degree,True,True
3674,3674,27,services,married,high_school,True,True
3675,3675,28,admin_,married,university_degree,True,True
3676,3676,41,housemaid,married,high_school,True,True
3677,3677,26,admin_,single,high_school,True,True
3678,3678,40,blue-collar,married,basic_6y,False,True
3679,3679,56,retired,married,professional_course,False,True
3680,3680,33,admin_,married,high_school,True,True
3681,3681,58,admin_,divorced,basic_9y,False,True
3682,3682,36,admin_,married,university_degree,True,True
3683,3683,49,blue-collar,married,basic_4y,False,True
3684,3684,59,retired,divorced,basic_9y,False,True
3685,3685,37,blue-collar,single,basic_9y,False,True
3686,3686,29,blue-collar,single,basic_9y,True,True
3687,3687,32,services,married,professional_course,True,True
3688,3688,53,blue-collar,married,basic_6y,True,True
3689,3689,48,technician,married,high_school,False,True
3690,3690,56,blue-collar,married,basic_4y,False,True
3691,3691,37,services,single,basic_9y,True,True
3692,3692,43,self-employed,single,professional_course,False,True
3693,3693,37,admin_,single,high_school,True,True
3694,3694,46,blue-collar,married,basic_6y,True,True
3695,3695,28,blue-collar,single,basic_9y,True,True
3696,3696,44,housemaid,married,basic_9y,True,True
3697,3697,38,blue-collar,single,university_degree,False,True
3698,3698,31,admin_,single,basic_9y,True,True
3699,3699,31,blue-collar,single,basic_9y,True,True
3700,3700,36,technician,married,professional_course,True,True
3701,3701,51,admin_,single,basic_6y,True,True
3702,3702,29,technician,married,university_degree,True,True
3703,3703,28,admin_,single,university_degree,True,True
3704,3704,49,self-employed,married,professional_course,True,True
3705,3705,30,technician,married,university_degree,True,True
3706,3706,36,services,married,basic_9y,False,True
3707,3707,36,blue-collar,married,basic_4y,False,True
3708,3708,57,blue-collar,married,basic_4y,False,True
3709,3709,40,blue-collar,married,basic_4y,False,True
3710,3710,52,blue-collar,married,basic_4y,True,True
3712,3712,45,management,married,university_degree,True,True
3713,3713,55,retired,married,basic_4y,False,True
3714,3714,52,management,married,university_degree,True,True
3715,3715,24,admin_,married,high_school,True,True
3716,3716,44,blue-collar,divorced,basic_4y,False,True
3717,3717,46,services,divorced,high_school,True,True
3718,3718,25,student,single,high_school,True,True
3719,3719,33,blue-collar,single,basic_9y,True,True
3720,3720,29,services,single,basic_9y,True,True
3721,3721,44,admin_,single,university_degree,True,True
3722,3722,41,blue-collar,married,basic_9y,False,True
3723,3723,50,technician,married,professional_course,True,True
3724,3724,41,blue-collar,married,basic_9y,False,True
3725,3725,48,admin_,single,university_degree,True,True
3726,3726,26,services,single,high_school,True,True
3727,3727,48,unknown,married,basic_4y,False,True
3728,3728,47,blue-collar,married,basic_9y,False,True
3729,3729,36,admin_,married,university_degree,True,True
3730,3730,54,technician,divorced,basic_9y,False,True
3731,3731,26,admin_,single,university_degree,False,True
3732,3732,35,technician,married,basic_9y,True,True
3733,3733,54,services,divorced,high_school,False,True
3734,3734,51,services,married,basic_6y,True,True
3735,3735,28,technician,single,professional_course,True,True
3736,3736,52,services,married,university_degree,True,True
3737,3737,31,admin_,married,basic_9y,False,True
3738,3738,28,services,single,high_school,True,True
3739,3739,32,blue-collar,married,basic_9y,True,True
3740,3740,46,admin_,divorced,university_degree,True,True
3741,3741,38,admin_,married,university_degree,True,True
3742,3742,36,blue-collar,married,basic_9y,True,True
3743,3743,31,admin_,married,university_degree,True,True
3744,3744,38,management,married,university_degree,True,True
3745,3745,35,admin_,married,high_school,False,True
3746,3746,39,housemaid,married,high_school,True,True
3747,3747,31,housemaid,divorced,high_school,True,True
3748,3748,39,self-employed,married,high_school,True,True
3749,3749,36,housemaid,married,high_school,True,True
3750,3750,29,services,married,basic_9y,False,True
3751,3751,37,management,married,university_degree,True,True
3752,3752,28,blue-collar,married,basic_9y,True,True
3754,3754,38,services,married,high_school,False,True
3755,3755,31,technician,married,university_degree,True,True
3756,3756,50,blue-collar,married,basic_4y,False,True
3757,3757,36,admin_,married,basic_9y,True,True
3759,3759,37,admin_,married,university_degree,True,True
3760,3760,28,unemployed,single,high_school,True,True
3761,3761,50,services,divorced,basic_4y,False,False
3762,3762,38,housemaid,married,basic_9y,True,True
3763,3763,43,blue-collar,married,basic_9y,False,True
3764,3764,37,technician,married,high_school,True,True
3765,3765,47,blue-collar,divorced,basic_9y,False,True
3766,3766,52,technician,married,high_school,False,True
3767,3767,30,admin_,single,university_degree,True,True
3768,3768,33,admin_,divorced,high_school,True,True
3769,3769,43,blue-collar,married,basic_4y,False,True
3770,3770,52,technician,married,basic_9y,True,True
3771,3771,44,blue-collar,married,basic_6y,False,True
3772,3772,48,management,married,university_degree,True,True
3773,3773,40,admin_,divorced,professional_course,True,True
3774,3774,35,student,single,high_school,True,True
3775,3775,56,management,married,basic_4y,False,False
3776,3776,53,technician,married,high_school,True,True
3777,3777,33,blue-collar,married,professional_course,True,True
3778,3778,54,retired,married,basic_9y,False,True
3779,3779,35,technician,married,professional_course,True,True
3780,3780,33,services,single,high_school,True,True
3781,3781,36,services,single,basic_9y,True,True
3782,3782,41,housemaid,married,university_degree,False,True
3783,3783,48,blue-collar,married,professional_course,True,True
3784,3784,35,admin_,married,university_degree,True,True
3785,3785,42,admin_,single,university_degree,True,True
3786,3786,35,admin_,married,university_degree,True,True
3787,3787,34,admin_,married,high_school,True,True
3788,3788,29,management,single,university_degree,True,True
3789,3789,32,admin_,single,university_degree,True,True
3790,3790,31,blue-collar,married,basic_9y,True,True
3791,3791,46,blue-collar,married,basic_4y,True,True
3792,3792,25,blue-collar,single,basic_4y,True,True
3793,3793,28,admin_,single,university_degree,True,True
3794,3794,48,technician,single,university_degree,False,True
